sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,source_run_id,source_run_sample_index
56,49384652,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/jsonhelper.java,JsonHelper,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\49384652\TestClasses_49384652_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/088_49384652_c3d480dc/compiledrepos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/JsonHelper_RBL4_c3d480dcTest.java:[13,16] invalid method declaration; return type required",20260724_022225_resume240,88
57,97822421,97822421:infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/definition/registry/doubleconfigurationresolver.java,DoubleConfigurationResolver,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\97822421\TestClasses_97822421_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/219_97822421_f449ae5f/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleConfigurationResolver_RBL4_f449ae5fTest.java:[16,47] cannot find symbol - symbol: class Annotation - location: class com.pchudzik.springmock.infrastructure.definition.registry.DoubleConfigurationResolver_RBL4_f449ae5fTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/219_97822421_f449ae5f/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleConfigurationResolver_RBL4_f449ae5fTest.java:[70,20] class com.pchudzik.springmock.infrastructure.definition.registry.DoubleConfigurationResolver_RBL4_f449ae5fTest is already defined in package com.pchudzik.springmock.infrastructure.definition.registry - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/219_97822421_f449ae5f/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleConfigurationResolver_RBL4_f449",20260724_022225_resume240,219
59,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/keynamingconventioncheck.java,KeyNamingConventionCheck,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/018_39195736_e39f864d/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck_RBL4_e39f864dTest.java:[22,54] cannot find symbol - symbol: method getFormat() - location: variable check of type org.sonar.jproperties.checks.generic.KeyNamingConventionCheck - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/018_39195736_e39f864d/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck_RBL4_e39f864dTest.java:[31,25] cannot find symbol - symbol: method getIssues() - location: variable check of type org.sonar.jproperties.checks.generic.KeyNamingConventionCheck - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/018_39195736_e39f864d/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck_RBL4_e39f864dTest.java:[40,30] cannot find symbol - symbol: method getIssues() - location: variable check of type org.sonar.jproperties.checks.generic.",20260724_022225_resume240,18
59,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/keynamingconventioncheck.java,KeyNamingConventionCheck,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"ding evosuite generation..// Evosuite generation performed correctly for the KeyNamingConventionCheck class --//loading maven execution..// Test classes: -Dtest=org.sonar.jproperties.checks.generic.KeyNamingConventionCheck_RBL4_e39f864dTest Package command completed for 39195736_jproperties-checks The test smell detector ended successfully An occured while trying to retrieve data coverage of the project 39195736_jproperties-checks ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: KeyNamingConventionCheck Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: KeyNamingConventionCheck File generated at: output/39195736/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_KeyNamingConventionCheck_RBL4_e39f864dTest.java --//loading maven execution..// Test classes: -Dtest=org.sonar.jproperties.checks.generic.KeyNamingConventionCheck_RBL4_e39f864dTest -------------------- The",20260724_022225_resume240,18
60,46450575,46450575:contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/bigqueryoperator.java,BigQueryOperator,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Failed to execute goal org.codehaus.mojo:license-maven-plugin:1.9:check-file-header (check-file-header) on project flo-bigquery: There are 1 file(s) with no header : - D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\075_46450575_6f1aba76\compiledrepos\46450575\contrib\flo-bigquery\src\test\java\com\spotify\flo\contrib\bigquery\BigQueryOperator_RBL4_6f1aba76Test.java - -> [Help 1] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException",20260724_022225_resume240,75
60,46450575,46450575:contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/bigqueryoperator.java,BigQueryOperator,evosuite,evosuite,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_evosuite.mavenfailed,"The following general errors were encountered during the Maven build: - Failed to execute goal org.codehaus.mojo:license-maven-plugin:1.9:check-file-header (check-file-header) on project flo-bigquery: There are 1 file(s) with no header : - D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\075_46450575_6f1aba76\compiledrepos\46450575\contrib\flo-bigquery\src\test\java\com\spotify\flo\contrib\bigquery\BigQueryOperator_RBL4_6f1aba76Test.java - -> [Help 1] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException",20260724_022225_resume240,75
62,98410891,98410891:core/src/main/java/com/softavail/commsrouter/eval/rsqlevaluatorfactory.java,RsqlEvaluatorFactory,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\98410891\TestClasses_98410891_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/224_98410891_fb92d911/compiledrepos/98410891/core/src/test/java/com/softavail/commsrouter/eval/RsqlEvaluatorFactory_RBL4_fb92d911Test.java:[64,25] cannot find symbol - symbol: method create(cz.jirutka.rsql.parser.ast.Node,java.lang.String) - location: variable mockFactory of type com.softavail.commsrouter.eval.CommsRouterEvaluatorFactory",20260724_022225_resume240,224
63,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/http2settingsframehandler.java,Http2SettingsFrameHandler,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - Non-resolvable import POM: The following artifacts could not be resolved: software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT (absent): Could not find artifact software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT @ software.amazon.awssdk:http-clients:2.49.2-SNAPSHOT, D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\200_95247959_27231889\compiledrepos\95247959\http-clients\pom.xml, line 42, column 25 - 'dependencies.dependency.version' for io.netty:netty-codec-http:jar is missing. @ line 39, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec-http2:jar is missing. @ line 43, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec:jar is missing. @ line 47, column 21 - 'dependencies.dependency.version' for io.netty:netty-transport:jar is missing. @ line 51, column 21 - 'dependencies.dependency.version' for io.netty:netty-common:jar is missing. @ line 55, column 21 - 'dependencies.dependency.version' for io.netty:netty-buffer:jar is missing. @ line 59, column 21 - 'dependencies.dependency.version' fo",20260724_022225_resume240,200
63,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/http2settingsframehandler.java,Http2SettingsFrameHandler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_evosuite.failed,"s.dependency.version' for org.mockito:mockito-core:jar is missing. @ line 123, column 21 - 'dependencies.dependency.version' for org.assertj:assertj-core:jar is missing. @ line 128, column 21 - 'dependencies.dependency.version' for org.reactivestreams:reactive-streams-tck:jar is missing. @ line 133, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-api:jar is missing. @ line 138, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-core:jar is missing. @ line 143, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-slf4j-impl:jar is missing. @ line 148, column 21 - 'dependencies.dependency.version' for io.netty:netty-tcnative-boringssl-static:jar is missing. @ line 153, column 21 - 'dependencies.dependency.version' for io.reactivex.rxjava2:rxjava:jar is missing. @ line 158, column 21 - @ - The build could not read 1 project -> [Help 1] - - The project software.amazon.awssdk:netty-nio-client:2.49.2-SNAPSHOT (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\200_95247959_27231889\compiledrepos\95247959\http-clients\netty-nio-client\pom.xml) has 26 errors - Non-resolvable import POM: ",20260724_022225_resume240,200
64,97822421,97822421:infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/spring/util/applicationcontextwalker.java,ApplicationContextWalker,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\97822421\TestClasses_97822421_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/220_97822421_8573e9e6/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker_RBL4_8573e9e6Test.java:[39,28] cannot find symbol - symbol: method getBeanDefinitionFinder() - location: variable doubleRegistry of type com.pchudzik.springmock.infrastructure.definition.registry.DoubleRegistry - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/220_97822421_8573e9e6/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker_RBL4_8573e9e6Test.java:[40,81] cannot find symbol - symbol: variable Optional - location: class com.pchudzik.springmock.infrastructure.spring.util.ApplicationContextWalker_RBL4_8573e9e6Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/220_97822421_8573e9e6/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker_RBL4_8573e9e6Test.java:[53,28] cannot find symbol - symbol: method getBe",20260724_022225_resume240,220
65,61565876,61565876:injector/src/main/java/ch/jalu/injector/context/resolutioncontext.java,ResolutionContext,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/112_61565876_f0244fa3/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/context/ResolutionContext_RBL4_f0244fa3Test.java:[19,20] ch.jalu.injector.Injector is abstract; cannot be instantiated - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/112_61565876_f0244fa3/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/context/ResolutionContext_RBL4_f0244fa3Test.java:[20,51] cannot find symbol - symbol: class SomeClass - location: class ch.jalu.injector.context.ResolutionContext_RBL4_f0244fa3Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/112_61565876_f0244fa3/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/context/ResolutionContext_RBL4_f0244fa3Test.java:[46,65] cannot find symbol - symbol: class ChildClass - location: class ch.jalu.injector.context.ResolutionContext_RBL4_f0244fa3Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/112_61565876_f0244fa3/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/context/ResolutionContext_RBL4_f02",20260724_022225_resume240,112
