source_sample,run_mode,source_row_index,project,module,focal_class,test_class,id_focal_class,arm,generator,prompt_technique,fairness_policy,generated_test_file,generated_test_file_exists,failure_markers,baseline_build_status,baseline_build_detail,compilation,branch_coverage_compiled_only,line_coverage_compiled_only,method_coverage_compiled_only,mutation_score_compiled_only,branch_coverage_strict_zero_fill,line_coverage_strict_zero_fill,method_coverage_strict_zero_fill,mutation_score_strict_zero_fill,fail_stage
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,32,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,32,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_evosuite_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,33,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,33,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_evosuite_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,34,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,34,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_evosuite_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,35,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,35,58086354,demo/gRPC/core,ServerInterceptors,ServerInterceptorsTest,58086354_ServerInterceptors,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/58086354/response_evosuite_ServerInterceptorsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,36,6489406,ais-lib-communication,TargetTracker,TargetTrackerTest,6489406_TargetTracker,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TargetTrackerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,36,6489406,ais-lib-communication,TargetTracker,TargetTrackerTest,6489406_TargetTracker,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_TargetTrackerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,37,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,37,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,38,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,38,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,39,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,39,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,40,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,40,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,41,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,41,6489406,ais-lib-communication,Track,TrackTest,6489406_Track,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_TrackTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,42,6489406,ais-lib-communication,EventEmittingTrackerImpl,EventEmittingTrackerImplTest,6489406_EventEmittingTrackerImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_EventEmittingTrackerImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,42,6489406,ais-lib-communication,EventEmittingTrackerImpl,EventEmittingTrackerImplTest,6489406_EventEmittingTrackerImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_EventEmittingTrackerImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,43,6489406,ais-lib-communication,EventEmittingTrackerImpl,EventEmittingTrackerImplTest,6489406_EventEmittingTrackerImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_EventEmittingTrackerImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,43,6489406,ais-lib-communication,EventEmittingTrackerImpl,EventEmittingTrackerImplTest,6489406_EventEmittingTrackerImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_EventEmittingTrackerImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,44,6489406,ais-lib-communication,EventEmittingTrackerImpl,EventEmittingTrackerImplTest,6489406_EventEmittingTrackerImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_EventEmittingTrackerImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,44,6489406,ais-lib-communication,EventEmittingTrackerImpl,EventEmittingTrackerImplTest,6489406_EventEmittingTrackerImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_EventEmittingTrackerImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,45,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,45,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,46,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,46,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,47,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,47,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,48,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,48,6489406,ais-lib-messages,Vdm,VdmTest,6489406_Vdm,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_VdmTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,49,6489406,ais-lib-communication,AisReader,AisReaderTest,6489406_AisReader,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AisReaderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,49,6489406,ais-lib-communication,AisReader,AisReaderTest,6489406_AisReader,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_AisReaderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,50,6489406,ais-lib-communication,AisPacket,AisPacketTest,6489406_AisPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AisPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,50,6489406,ais-lib-communication,AisPacket,AisPacketTest,6489406_AisPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_AisPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,51,6489406,ais-lib-messages,AisMessage27,AisMessage27Test,6489406_AisMessage27,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AisMessage27Test.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,51,6489406,ais-lib-messages,AisMessage27,AisMessage27Test,6489406_AisMessage27,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_AisMessage27Test.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,52,6489406,ais-lib-messages,AisMessage27,AisMessage27Test,6489406_AisMessage27,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AisMessage27Test.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,52,6489406,ais-lib-messages,AisMessage27,AisMessage27Test,6489406_AisMessage27,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/6489406/response_evosuite_AisMessage27Test.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,53,56342003,kangaroo-server-authz,AbstractService,AbstractServiceTest,56342003_AbstractService,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AbstractServiceTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,53,56342003,kangaroo-server-authz,AbstractService,AbstractServiceTest,56342003_AbstractService,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_evosuite_AbstractServiceTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,54,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,54,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_evosuite_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,55,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,55,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_evosuite_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,56,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,56,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_evosuite_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,57,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,57,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_evosuite_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,58,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,58,56342003,kangaroo-server-authz,ValidationUtil,ValidationUtilTest,56342003_ValidationUtil,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/56342003/response_evosuite_ValidationUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
